Datetime,H_hmv,DOY,Data_source
1964-04-03 21:00:00,28414.0,94,TTB_staff_DTA_files
1964-04-03 22:00:00,28399.0,94,TTB_staff_DTA_files
1964-04-03 23:00:00,28408.0,94,TTB_staff_DTA_files
1964-04-04 00:00:00,28410.0,95,TTB_staff_DTA_files
1964-04-04 01:00:00,28404.0,95,TTB_staff_DTA_files
1964-04-04 02:00:00,28409.0,95,TTB_staff_DTA_files
1964-04-04 03:00:00,28406.0,95,TTB_staff_DTA_files
1964-04-04 04:00:00,28408.0,95,TTB_staff_DTA_files
1964-04-04 05:00:00,28414.0,95,TTB_staff_DTA_files
1964-04-04 06:00:00,28415.0,95,TTB_staff_DTA_files
1964-04-04 07:00:00,28415.0,95,TTB_staff_DTA_files
1964-04-04 08:00:00,28424.0,95,TTB_staff_DTA_files
1964-04-04 09:00:00,28436.0,95,TTB_staff_DTA_files
1964-04-04 10:00:00,28444.0,95,TTB_staff_DTA_files
1964-04-04 11:00:00,28450.0,95,TTB_staff_DTA_files
1964-04-04 12:00:00,28449.0,95,TTB_staff_DTA_files
1964-04-04 13:00:00,28441.0,95,TTB_staff_DTA_files
1964-04-04 14:00:00,28428.0,95,TTB_staff_DTA_files
1964-04-04 15:00:00,28419.0,95,TTB_staff_DTA_files
1964-04-04 16:00:00,28416.0,95,TTB_staff_DTA_files
1964-04-04 17:00:00,28414.0,95,TTB_staff_DTA_files
1964-04-04 18:00:00,28406.0,95,TTB_staff_DTA_files
1964-04-04 19:00:00,28404.0,95,TTB_staff_DTA_files
1964-04-04 20:00:00,28404.0,95,TTB_staff_DTA_files
1964-04-04 21:00:00,28401.0,95,TTB_staff_DTA_files
1964-04-04 22:00:00,28399.0,95,TTB_staff_DTA_files
1964-04-04 23:00:00,28402.0,95,TTB_staff_DTA_files
1964-04-05 00:00:00,28404.0,96,TTB_staff_DTA_files
1964-04-05 01:00:00,28415.0,96,TTB_staff_DTA_files
1964-04-05 02:00:00,28412.0,96,TTB_staff_DTA_files
1964-04-05 03:00:00,28409.0,96,TTB_staff_DTA_files
1964-04-05 04:00:00,28408.0,96,TTB_staff_DTA_files
1964-04-05 05:00:00,28410.0,96,TTB_staff_DTA_files
1964-04-05 06:00:00,28407.0,96,TTB_staff_DTA_files
1964-04-05 07:00:00,28406.0,96,TTB_staff_DTA_files
1964-04-05 08:00:00,28410.0,96,TTB_staff_DTA_files
1964-04-05 09:00:00,28415.0,96,TTB_staff_DTA_files
1964-04-05 10:00:00,28423.0,96,TTB_staff_DTA_files
1964-04-05 11:00:00,28435.0,96,TTB_staff_DTA_files
1964-04-05 12:00:00,28441.0,96,TTB_staff_DTA_files
1964-04-05 13:00:00,28440.0,96,TTB_staff_DTA_files
1964-04-05 14:00:00,28442.0,96,TTB_staff_DTA_files
1964-04-05 15:00:00,28435.0,96,TTB_staff_DTA_files
1964-04-05 16:00:00,28421.0,96,TTB_staff_DTA_files
1964-04-05 17:00:00,28411.0,96,TTB_staff_DTA_files
1964-04-05 18:00:00,28412.0,96,TTB_staff_DTA_files
1964-04-05 19:00:00,28411.0,96,TTB_staff_DTA_files
1964-04-05 20:00:00,28393.0,96,TTB_staff_DTA_files
1964-04-05 21:00:00,28403.0,96,TTB_staff_DTA_files
1964-04-05 22:00:00,28409.0,96,TTB_staff_DTA_files
1964-04-05 23:00:00,28410.0,96,TTB_staff_DTA_files
1964-04-06 00:00:00,28410.0,97,TTB_staff_DTA_files
1964-04-06 01:00:00,28417.0,97,TTB_staff_DTA_files
1964-04-06 02:00:00,28414.0,97,TTB_staff_DTA_files
1964-04-06 03:00:00,28413.0,97,TTB_staff_DTA_files
1964-04-06 04:00:00,28414.0,97,TTB_staff_DTA_files
1964-04-06 05:00:00,28415.0,97,TTB_staff_DTA_files
1964-04-06 06:00:00,28415.0,97,TTB_staff_DTA_files
1964-04-06 07:00:00,28418.0,97,TTB_staff_DTA_files
1964-04-06 08:00:00,28426.0,97,TTB_staff_DTA_files
1964-04-06 09:00:00,28440.0,97,TTB_staff_DTA_files
1964-04-06 10:00:00,28453.0,97,TTB_staff_DTA_files
1964-04-06 11:00:00,28461.0,97,TTB_staff_DTA_files
1964-04-06 12:00:00,28464.0,97,TTB_staff_DTA_files
1964-04-06 13:00:00,28460.0,97,TTB_staff_DTA_files
1964-04-06 14:00:00,28449.0,97,TTB_staff_DTA_files
1964-04-06 15:00:00,28435.0,97,TTB_staff_DTA_files
1964-04-06 16:00:00,28430.0,97,TTB_staff_DTA_files
1964-04-06 17:00:00,28425.0,97,TTB_staff_DTA_files
1964-04-06 18:00:00,28424.0,97,TTB_staff_DTA_files
1964-04-06 19:00:00,28422.0,97,TTB_staff_DTA_files
1964-04-06 20:00:00,28427.0,97,TTB_staff_DTA_files
1964-04-06 21:00:00,28419.0,97,TTB_staff_DTA_files
1964-04-06 22:00:00,28415.0,97,TTB_staff_DTA_files
1964-04-06 23:00:00,28413.0,97,TTB_staff_DTA_files
1964-04-07 00:00:00,28411.0,98,TTB_staff_DTA_files
1964-04-07 01:00:00,28411.0,98,TTB_staff_DTA_files
1964-04-07 02:00:00,28411.0,98,TTB_staff_DTA_files
1964-04-07 03:00:00,28410.0,98,TTB_staff_DTA_files
1964-04-07 04:00:00,28411.0,98,TTB_staff_DTA_files
1964-04-07 05:00:00,28420.0,98,TTB_staff_DTA_files
1964-04-07 06:00:00,28420.0,98,TTB_staff_DTA_files
1964-04-07 07:00:00,28425.0,98,TTB_staff_DTA_files
1964-04-07 08:00:00,28440.0,98,TTB_staff_DTA_files
1964-04-07 09:00:00,28461.0,98,TTB_staff_DTA_files
1964-04-07 10:00:00,28484.0,98,TTB_staff_DTA_files
1964-04-07 11:00:00,28491.0,98,TTB_staff_DTA_files
1964-04-07 12:00:00,28484.0,98,TTB_staff_DTA_files
1964-04-07 13:00:00,28475.0,98,TTB_staff_DTA_files
1964-04-07 14:00:00,28462.0,98,TTB_staff_DTA_files
1964-04-07 15:00:00,28447.0,98,TTB_staff_DTA_files
1964-04-07 16:00:00,28429.0,98,TTB_staff_DTA_files
1964-04-07 17:00:00,28413.0,98,TTB_staff_DTA_files
1964-04-07 18:00:00,28424.0,98,TTB_staff_DTA_files
1964-04-07 19:00:00,28420.0,98,TTB_staff_DTA_files
1964-04-07 20:00:00,28415.0,98,TTB_staff_DTA_files
1964-04-07 21:00:00,28415.0,98,TTB_staff_DTA_files
1964-04-07 22:00:00,28417.0,98,TTB_staff_DTA_files
1964-04-07 23:00:00,28417.0,98,TTB_staff_DTA_files
1964-04-08 00:00:00,28417.0,99,TTB_staff_DTA_files
1964-04-08 01:00:00,28419.0,99,TTB_staff_DTA_files
1964-04-08 02:00:00,28420.0,99,TTB_staff_DTA_files
1964-04-08 03:00:00,28421.0,99,TTB_staff_DTA_files
1964-04-08 04:00:00,28424.0,99,TTB_staff_DTA_files
1964-04-08 05:00:00,28428.0,99,TTB_staff_DTA_files
1964-04-08 06:00:00,28428.0,99,TTB_staff_DTA_files
1964-04-08 07:00:00,28429.0,99,TTB_staff_DTA_files
1964-04-08 08:00:00,28442.0,99,TTB_staff_DTA_files
1964-04-08 09:00:00,28447.0,99,TTB_staff_DTA_files
1964-04-08 10:00:00,28466.0,99,TTB_staff_DTA_files
1964-04-08 11:00:00,28476.0,99,TTB_staff_DTA_files
1964-04-08 12:00:00,28475.0,99,TTB_staff_DTA_files
1964-04-08 13:00:00,28472.0,99,TTB_staff_DTA_files
1964-04-08 14:00:00,28460.0,99,TTB_staff_DTA_files
1964-04-08 15:00:00,28444.0,99,TTB_staff_DTA_files
1964-04-08 16:00:00,28426.0,99,TTB_staff_DTA_files
1964-04-08 17:00:00,28415.0,99,TTB_staff_DTA_files
1964-04-08 18:00:00,28422.0,99,TTB_staff_DTA_files
1964-04-08 19:00:00,28427.0,99,TTB_staff_DTA_files
1964-04-08 20:00:00,28424.0,99,TTB_staff_DTA_files
1964-04-08 21:00:00,28422.0,99,TTB_staff_DTA_files
1964-04-08 22:00:00,28423.0,99,TTB_staff_DTA_files
1964-04-08 23:00:00,28417.0,99,TTB_staff_DTA_files
1964-04-09 00:00:00,28413.0,100,TTB_staff_DTA_files
1964-04-09 01:00:00,28415.0,100,TTB_staff_DTA_files
1964-04-09 02:00:00,28422.0,100,TTB_staff_DTA_files
1964-04-09 03:00:00,28420.0,100,TTB_staff_DTA_files
1964-04-09 04:00:00,28424.0,100,TTB_staff_DTA_files
1964-04-09 05:00:00,28426.0,100,TTB_staff_DTA_files
1964-04-09 06:00:00,28430.0,100,TTB_staff_DTA_files
1964-04-09 07:00:00,28429.0,100,TTB_staff_DTA_files
1964-04-09 08:00:00,28433.0,100,TTB_staff_DTA_files
1964-04-09 09:00:00,28439.0,100,TTB_staff_DTA_files
1964-04-09 10:00:00,28447.0,100,TTB_staff_DTA_files
1964-04-09 11:00:00,28447.0,100,TTB_staff_DTA_files
1964-04-09 12:00:00,28440.0,100,TTB_staff_DTA_files
1964-04-09 13:00:00,28437.0,100,TTB_staff_DTA_files
1964-04-09 14:00:00,28431.0,100,TTB_staff_DTA_files
1964-04-09 15:00:00,28417.0,100,TTB_staff_DTA_files
1964-04-09 16:00:00,28416.0,100,TTB_staff_DTA_files
1964-04-09 17:00:00,28421.0,100,TTB_staff_DTA_files
1964-04-09 18:00:00,28425.0,100,TTB_staff_DTA_files
1964-04-09 19:00:00,28425.0,100,TTB_staff_DTA_files
1964-04-09 20:00:00,28425.0,100,TTB_staff_DTA_files
1964-04-09 21:00:00,28423.0,100,TTB_staff_DTA_files
1964-04-09 22:00:00,28424.0,100,TTB_staff_DTA_files
1964-04-09 23:00:00,28424.0,100,TTB_staff_DTA_files
1964-04-10 00:00:00,28422.0,101,TTB_staff_DTA_files
1964-04-10 01:00:00,28421.0,101,TTB_staff_DTA_files
1964-04-10 02:00:00,28420.0,101,TTB_staff_DTA_files
1964-04-10 03:00:00,28423.0,101,TTB_staff_DTA_files
1964-04-10 04:00:00,28425.0,101,TTB_staff_DTA_files
1964-04-10 05:00:00,28427.0,101,TTB_staff_DTA_files
1964-04-10 06:00:00,28425.0,101,TTB_staff_DTA_files
1964-04-10 07:00:00,28424.0,101,TTB_staff_DTA_files
1964-04-10 08:00:00,28434.0,101,TTB_staff_DTA_files
1964-04-10 09:00:00,28445.0,101,TTB_staff_DTA_files
1964-04-10 10:00:00,28456.0,101,TTB_staff_DTA_files
1964-04-10 11:00:00,28464.0,101,TTB_staff_DTA_files
1964-04-10 12:00:00,28470.0,101,TTB_staff_DTA_files
1964-04-10 13:00:00,28463.0,101,TTB_staff_DTA_files
1964-04-10 14:00:00,28452.0,101,TTB_staff_DTA_files
1964-04-10 15:00:00,28444.0,101,TTB_staff_DTA_files
1964-04-10 16:00:00,28437.0,101,TTB_staff_DTA_files
1964-04-10 17:00:00,28435.0,101,TTB_staff_DTA_files
1964-04-10 18:00:00,28436.0,101,TTB_staff_DTA_files
1964-04-10 19:00:00,28435.0,101,TTB_staff_DTA_files
1964-04-10 20:00:00,28436.0,101,TTB_staff_DTA_files
1964-04-10 21:00:00,28434.0,101,TTB_staff_DTA_files
1964-04-10 22:00:00,28431.0,101,TTB_staff_DTA_files
1964-04-10 23:00:00,28431.0,101,TTB_staff_DTA_files
1964-04-11 00:00:00,28430.0,102,TTB_staff_DTA_files
1964-04-11 01:00:00,28430.0,102,TTB_staff_DTA_files
1964-04-11 02:00:00,28429.0,102,TTB_staff_DTA_files
1964-04-11 03:00:00,28430.0,102,TTB_staff_DTA_files
1964-04-11 04:00:00,28431.0,102,TTB_staff_DTA_files
1964-04-11 05:00:00,28429.0,102,TTB_staff_DTA_files
1964-04-11 06:00:00,28424.0,102,TTB_staff_DTA_files
1964-04-11 07:00:00,28430.0,102,TTB_staff_DTA_files
1964-04-11 08:00:00,28435.0,102,TTB_staff_DTA_files
1964-04-11 09:00:00,,102,TTB_staff_DTA_files
1964-04-11 10:00:00,,102,TTB_staff_DTA_files
1964-04-11 11:00:00,,102,TTB_staff_DTA_files
1964-04-11 12:00:00,,102,TTB_staff_DTA_files
1964-04-11 13:00:00,,102,TTB_staff_DTA_files
1964-04-11 14:00:00,,102,TTB_staff_DTA_files
1964-04-11 15:00:00,,102,TTB_staff_DTA_files
1964-04-11 16:00:00,,102,TTB_staff_DTA_files
1964-04-11 17:00:00,,102,TTB_staff_DTA_files
1964-04-11 18:00:00,,102,TTB_staff_DTA_files
1964-04-11 19:00:00,,102,TTB_staff_DTA_files
1964-04-11 20:00:00,,102,TTB_staff_DTA_files
1964-04-11 21:00:00,,102,TTB_staff_DTA_files
1964-04-11 22:00:00,,102,TTB_staff_DTA_files
1964-04-11 23:00:00,,102,TTB_staff_DTA_files
1964-04-12 00:00:00,,103,TTB_staff_DTA_files
1964-04-12 01:00:00,,103,TTB_staff_DTA_files
1964-04-12 02:00:00,,103,TTB_staff_DTA_files
1964-04-12 03:00:00,,103,TTB_staff_DTA_files
1964-04-12 04:00:00,,103,TTB_staff_DTA_files
1964-04-12 05:00:00,,103,TTB_staff_DTA_files
1964-04-12 06:00:00,,103,TTB_staff_DTA_files
1964-04-12 07:00:00,,103,TTB_staff_DTA_files
1964-04-12 08:00:00,,103,TTB_staff_DTA_files
1964-04-12 09:00:00,28457.0,103,TTB_staff_DTA_files
1964-04-12 10:00:00,28466.0,103,TTB_staff_DTA_files
1964-04-12 11:00:00,28470.0,103,TTB_staff_DTA_files
1964-04-12 12:00:00,28470.0,103,TTB_staff_DTA_files
1964-04-12 13:00:00,28461.0,103,TTB_staff_DTA_files
1964-04-12 14:00:00,28450.0,103,TTB_staff_DTA_files
1964-04-12 15:00:00,28444.0,103,TTB_staff_DTA_files
1964-04-12 16:00:00,28439.0,103,TTB_staff_DTA_files
1964-04-12 17:00:00,28439.0,103,TTB_staff_DTA_files
1964-04-12 18:00:00,28439.0,103,TTB_staff_DTA_files
1964-04-12 19:00:00,28433.0,103,TTB_staff_DTA_files
1964-04-12 20:00:00,28424.0,103,TTB_staff_DTA_files
1964-04-12 21:00:00,28424.0,103,TTB_staff_DTA_files
1964-04-12 22:00:00,28422.0,103,TTB_staff_DTA_files
1964-04-12 23:00:00,28422.0,103,TTB_staff_DTA_files
1964-04-13 00:00:00,28425.0,104,TTB_staff_DTA_files
1964-04-13 01:00:00,28426.0,104,TTB_staff_DTA_files
1964-04-13 02:00:00,28428.0,104,TTB_staff_DTA_files
1964-04-13 03:00:00,28429.0,104,TTB_staff_DTA_files
1964-04-13 04:00:00,28429.0,104,TTB_staff_DTA_files
1964-04-13 05:00:00,28432.0,104,TTB_staff_DTA_files
1964-04-13 06:00:00,28435.0,104,TTB_staff_DTA_files
1964-04-13 07:00:00,28440.0,104,TTB_staff_DTA_files
1964-04-13 08:00:00,28451.0,104,TTB_staff_DTA_files
1964-04-13 09:00:00,28469.0,104,TTB_staff_DTA_files
1964-04-13 10:00:00,28486.0,104,TTB_staff_DTA_files
1964-04-13 11:00:00,28494.0,104,TTB_staff_DTA_files
1964-04-13 12:00:00,28488.0,104,TTB_staff_DTA_files
1964-04-13 13:00:00,28477.0,104,TTB_staff_DTA_files
1964-04-13 14:00:00,28464.0,104,TTB_staff_DTA_files
1964-04-13 15:00:00,28456.0,104,TTB_staff_DTA_files
1964-04-13 16:00:00,28447.0,104,TTB_staff_DTA_files
1964-04-13 17:00:00,28442.0,104,TTB_staff_DTA_files
1964-04-13 18:00:00,28442.0,104,TTB_staff_DTA_files
1964-04-13 19:00:00,28439.0,104,TTB_staff_DTA_files
1964-04-13 20:00:00,28436.0,104,TTB_staff_DTA_files
1964-04-13 21:00:00,28434.0,104,TTB_staff_DTA_files
1964-04-13 22:00:00,28431.0,104,TTB_staff_DTA_files
1964-04-13 23:00:00,28430.0,104,TTB_staff_DTA_files
1964-04-14 00:00:00,28429.0,105,TTB_staff_DTA_files
1964-04-14 01:00:00,28430.0,105,TTB_staff_DTA_files
1964-04-14 02:00:00,28432.0,105,TTB_staff_DTA_files
1964-04-14 03:00:00,28432.0,105,TTB_staff_DTA_files
1964-04-14 04:00:00,28435.0,105,TTB_staff_DTA_files
1964-04-14 05:00:00,28437.0,105,TTB_staff_DTA_files
1964-04-14 06:00:00,28436.0,105,TTB_staff_DTA_files
1964-04-14 07:00:00,28435.0,105,TTB_staff_DTA_files
1964-04-14 08:00:00,28445.0,105,TTB_staff_DTA_files
1964-04-14 09:00:00,28458.0,105,TTB_staff_DTA_files
1964-04-14 10:00:00,28472.0,105,TTB_staff_DTA_files
1964-04-14 11:00:00,28479.0,105,TTB_staff_DTA_files
1964-04-14 12:00:00,28479.0,105,TTB_staff_DTA_files
1964-04-14 13:00:00,28473.0,105,TTB_staff_DTA_files
1964-04-14 14:00:00,28461.0,105,TTB_staff_DTA_files
1964-04-14 15:00:00,28452.0,105,TTB_staff_DTA_files
1964-04-14 16:00:00,28442.0,105,TTB_staff_DTA_files
1964-04-14 17:00:00,28434.0,105,TTB_staff_DTA_files
1964-04-14 18:00:00,28430.0,105,TTB_staff_DTA_files
1964-04-14 19:00:00,28429.0,105,TTB_staff_DTA_files
1964-04-14 20:00:00,28428.0,105,TTB_staff_DTA_files
1964-04-14 21:00:00,28427.0,105,TTB_staff_DTA_files
1964-04-14 22:00:00,28429.0,105,TTB_staff_DTA_files
1964-04-14 23:00:00,28428.0,105,TTB_staff_DTA_files
1964-04-15 00:00:00,28430.0,106,TTB_staff_DTA_files
1964-04-15 01:00:00,28431.0,106,TTB_staff_DTA_files
1964-04-15 02:00:00,28433.0,106,TTB_staff_DTA_files
1964-04-15 03:00:00,28435.0,106,TTB_staff_DTA_files
1964-04-15 04:00:00,28435.0,106,TTB_staff_DTA_files
1964-04-15 05:00:00,28437.0,106,TTB_staff_DTA_files
1964-04-15 06:00:00,28436.0,106,TTB_staff_DTA_files
1964-04-15 07:00:00,28437.0,106,TTB_staff_DTA_files
1964-04-15 08:00:00,28446.0,106,TTB_staff_DTA_files
1964-04-15 09:00:00,28466.0,106,TTB_staff_DTA_files
1964-04-15 10:00:00,28477.0,106,TTB_staff_DTA_files
1964-04-15 11:00:00,28484.0,106,TTB_staff_DTA_files
1964-04-15 12:00:00,28481.0,106,TTB_staff_DTA_files
1964-04-15 13:00:00,28470.0,106,TTB_staff_DTA_files
1964-04-15 14:00:00,28454.0,106,TTB_staff_DTA_files
1964-04-15 15:00:00,28446.0,106,TTB_staff_DTA_files
1964-04-15 16:00:00,28436.0,106,TTB_staff_DTA_files
1964-04-15 17:00:00,28425.0,106,TTB_staff_DTA_files
1964-04-15 18:00:00,28419.0,106,TTB_staff_DTA_files
1964-04-15 19:00:00,28415.0,106,TTB_staff_DTA_files
1964-04-15 20:00:00,28412.0,106,TTB_staff_DTA_files
1964-04-15 21:00:00,28408.0,106,TTB_staff_DTA_files
1964-04-15 22:00:00,28409.0,106,TTB_staff_DTA_files
1964-04-15 23:00:00,28419.0,106,TTB_staff_DTA_files
1964-04-16 00:00:00,28414.0,107,TTB_staff_DTA_files
1964-04-16 01:00:00,28412.0,107,TTB_staff_DTA_files
1964-04-16 02:00:00,28412.0,107,TTB_staff_DTA_files
1964-04-16 03:00:00,28415.0,107,TTB_staff_DTA_files
1964-04-16 04:00:00,28425.0,107,TTB_staff_DTA_files
1964-04-16 05:00:00,28427.0,107,TTB_staff_DTA_files
1964-04-16 06:00:00,28423.0,107,TTB_staff_DTA_files
1964-04-16 07:00:00,28422.0,107,TTB_staff_DTA_files
1964-04-16 08:00:00,28430.0,107,TTB_staff_DTA_files
1964-04-16 09:00:00,28440.0,107,TTB_staff_DTA_files
1964-04-16 10:00:00,28451.0,107,TTB_staff_DTA_files
1964-04-16 11:00:00,28468.0,107,TTB_staff_DTA_files
1964-04-16 12:00:00,28469.0,107,TTB_staff_DTA_files
1964-04-16 13:00:00,28460.0,107,TTB_staff_DTA_files
1964-04-16 14:00:00,28447.0,107,TTB_staff_DTA_files
1964-04-16 15:00:00,28436.0,107,TTB_staff_DTA_files
1964-04-16 16:00:00,28430.0,107,TTB_staff_DTA_files
1964-04-16 17:00:00,28432.0,107,TTB_staff_DTA_files
1964-04-16 18:00:00,28435.0,107,TTB_staff_DTA_files
1964-04-16 19:00:00,28437.0,107,TTB_staff_DTA_files
1964-04-16 20:00:00,28430.0,107,TTB_staff_DTA_files
1964-04-16 21:00:00,28429.0,107,TTB_staff_DTA_files
1964-04-16 22:00:00,28425.0,107,TTB_staff_DTA_files
1964-04-16 23:00:00,28422.0,107,TTB_staff_DTA_files
1964-04-17 00:00:00,28404.0,108,TTB_staff_DTA_files
1964-04-17 01:00:00,28398.0,108,TTB_staff_DTA_files
1964-04-17 02:00:00,28408.0,108,TTB_staff_DTA_files
1964-04-17 03:00:00,28415.0,108,TTB_staff_DTA_files
1964-04-17 04:00:00,28424.0,108,TTB_staff_DTA_files
1964-04-17 05:00:00,28421.0,108,TTB_staff_DTA_files
1964-04-17 06:00:00,28424.0,108,TTB_staff_DTA_files
1964-04-17 07:00:00,28424.0,108,TTB_staff_DTA_files
1964-04-17 08:00:00,28425.0,108,TTB_staff_DTA_files
1964-04-17 09:00:00,28436.0,108,TTB_staff_DTA_files
1964-04-17 10:00:00,28448.0,108,TTB_staff_DTA_files
1964-04-17 11:00:00,28457.0,108,TTB_staff_DTA_files
1964-04-17 12:00:00,28444.0,108,TTB_staff_DTA_files
1964-04-17 13:00:00,28445.0,108,TTB_staff_DTA_files
1964-04-17 14:00:00,28442.0,108,TTB_staff_DTA_files
1964-04-17 15:00:00,28429.0,108,TTB_staff_DTA_files
1964-04-17 16:00:00,28424.0,108,TTB_staff_DTA_files
1964-04-17 17:00:00,28420.0,108,TTB_staff_DTA_files
1964-04-17 18:00:00,28418.0,108,TTB_staff_DTA_files
1964-04-17 19:00:00,28419.0,108,TTB_staff_DTA_files
1964-04-17 20:00:00,28417.0,108,TTB_staff_DTA_files
1964-04-17 21:00:00,28418.0,108,TTB_staff_DTA_files
1964-04-17 22:00:00,28419.0,108,TTB_staff_DTA_files
1964-04-17 23:00:00,28418.0,108,TTB_staff_DTA_files
1964-04-18 00:00:00,28419.0,109,TTB_staff_DTA_files
1964-04-18 01:00:00,28421.0,109,TTB_staff_DTA_files
1964-04-18 02:00:00,28424.0,109,TTB_staff_DTA_files
1964-04-18 03:00:00,28430.0,109,TTB_staff_DTA_files
1964-04-18 04:00:00,28435.0,109,TTB_staff_DTA_files
1964-04-18 05:00:00,28438.0,109,TTB_staff_DTA_files
1964-04-18 06:00:00,28440.0,109,TTB_staff_DTA_files
1964-04-18 07:00:00,28442.0,109,TTB_staff_DTA_files
1964-04-18 08:00:00,28443.0,109,TTB_staff_DTA_files
1964-04-18 09:00:00,28465.0,109,TTB_staff_DTA_files
1964-04-18 10:00:00,28480.0,109,TTB_staff_DTA_files
1964-04-18 11:00:00,28477.0,109,TTB_staff_DTA_files
1964-04-18 12:00:00,28466.0,109,TTB_staff_DTA_files
1964-04-18 13:00:00,28441.0,109,TTB_staff_DTA_files
1964-04-18 14:00:00,28442.0,109,TTB_staff_DTA_files
1964-04-18 15:00:00,28430.0,109,TTB_staff_DTA_files
1964-04-18 16:00:00,28415.0,109,TTB_staff_DTA_files
1964-04-18 17:00:00,28412.0,109,TTB_staff_DTA_files
1964-04-18 18:00:00,28410.0,109,TTB_staff_DTA_files
1964-04-18 19:00:00,28410.0,109,TTB_staff_DTA_files
1964-04-18 20:00:00,28410.0,109,TTB_staff_DTA_files
1964-04-18 21:00:00,28410.0,109,TTB_staff_DTA_files
1964-04-18 22:00:00,28414.0,109,TTB_staff_DTA_files
1964-04-18 23:00:00,28413.0,109,TTB_staff_DTA_files
1964-04-19 00:00:00,28415.0,110,TTB_staff_DTA_files
1964-04-19 01:00:00,28420.0,110,TTB_staff_DTA_files
1964-04-19 02:00:00,28419.0,110,TTB_staff_DTA_files
1964-04-19 03:00:00,28421.0,110,TTB_staff_DTA_files
1964-04-19 04:00:00,28422.0,110,TTB_staff_DTA_files
1964-04-19 05:00:00,28422.0,110,TTB_staff_DTA_files
1964-04-19 06:00:00,28422.0,110,TTB_staff_DTA_files
1964-04-19 07:00:00,28427.0,110,TTB_staff_DTA_files
1964-04-19 08:00:00,28430.0,110,TTB_staff_DTA_files
1964-04-19 09:00:00,28435.0,110,TTB_staff_DTA_files
1964-04-19 10:00:00,28440.0,110,TTB_staff_DTA_files
1964-04-19 11:00:00,28450.0,110,TTB_staff_DTA_files
1964-04-19 12:00:00,28450.0,110,TTB_staff_DTA_files
1964-04-19 13:00:00,28447.0,110,TTB_staff_DTA_files
1964-04-19 14:00:00,28447.0,110,TTB_staff_DTA_files
1964-04-19 15:00:00,28439.0,110,TTB_staff_DTA_files
1964-04-19 16:00:00,28427.0,110,TTB_staff_DTA_files
1964-04-19 17:00:00,28414.0,110,TTB_staff_DTA_files
1964-04-19 18:00:00,28398.0,110,TTB_staff_DTA_files
1964-04-19 19:00:00,28409.0,110,TTB_staff_DTA_files
1964-04-19 20:00:00,28412.0,110,TTB_staff_DTA_files
1964-04-19 21:00:00,28415.0,110,TTB_staff_DTA_files
1964-04-19 22:00:00,28419.0,110,TTB_staff_DTA_files
1964-04-19 23:00:00,28422.0,110,TTB_staff_DTA_files
1964-04-20 00:00:00,28416.0,111,TTB_staff_DTA_files
1964-04-20 01:00:00,28418.0,111,TTB_staff_DTA_files
1964-04-20 02:00:00,28423.0,111,TTB_staff_DTA_files
1964-04-20 03:00:00,28423.0,111,TTB_staff_DTA_files
1964-04-20 04:00:00,28423.0,111,TTB_staff_DTA_files
1964-04-20 05:00:00,28425.0,111,TTB_staff_DTA_files
1964-04-20 06:00:00,28428.0,111,TTB_staff_DTA_files
1964-04-20 07:00:00,28425.0,111,TTB_staff_DTA_files
1964-04-20 08:00:00,28432.0,111,TTB_staff_DTA_files
1964-04-20 09:00:00,28445.0,111,TTB_staff_DTA_files
1964-04-20 10:00:00,28457.0,111,TTB_staff_DTA_files
1964-04-20 11:00:00,28461.0,111,TTB_staff_DTA_files
1964-04-20 12:00:00,28457.0,111,TTB_staff_DTA_files
1964-04-20 13:00:00,28441.0,111,TTB_staff_DTA_files
1964-04-20 14:00:00,28428.0,111,TTB_staff_DTA_files
1964-04-20 15:00:00,28423.0,111,TTB_staff_DTA_files
1964-04-20 16:00:00,28422.0,111,TTB_staff_DTA_files
1964-04-20 17:00:00,28422.0,111,TTB_staff_DTA_files
1964-04-20 18:00:00,28430.0,111,TTB_staff_DTA_files
1964-04-20 19:00:00,28423.0,111,TTB_staff_DTA_files
1964-04-20 20:00:00,28413.0,111,TTB_staff_DTA_files
1964-04-20 21:00:00,28400.0,111,TTB_staff_DTA_files
1964-04-20 22:00:00,28411.0,111,TTB_staff_DTA_files
1964-04-20 23:00:00,28420.0,111,TTB_staff_DTA_files
1964-04-21 00:00:00,28417.0,112,TTB_staff_DTA_files
1964-04-21 01:00:00,28416.0,112,TTB_staff_DTA_files
1964-04-21 02:00:00,28417.0,112,TTB_staff_DTA_files
1964-04-21 03:00:00,28419.0,112,TTB_staff_DTA_files
1964-04-21 04:00:00,28422.0,112,TTB_staff_DTA_files
1964-04-21 05:00:00,28422.0,112,TTB_staff_DTA_files
1964-04-21 06:00:00,28424.0,112,TTB_staff_DTA_files
1964-04-21 07:00:00,28425.0,112,TTB_staff_DTA_files
1964-04-21 08:00:00,28431.0,112,TTB_staff_DTA_files
1964-04-21 09:00:00,28444.0,112,TTB_staff_DTA_files
1964-04-21 10:00:00,28453.0,112,TTB_staff_DTA_files
1964-04-21 11:00:00,28453.0,112,TTB_staff_DTA_files
1964-04-21 12:00:00,28458.0,112,TTB_staff_DTA_files
1964-04-21 13:00:00,28451.0,112,TTB_staff_DTA_files
1964-04-21 14:00:00,28440.0,112,TTB_staff_DTA_files
